,080581-002-ANA006,081419-003-ANA005,082687-001-ANA015,083036-001-ANA023,170600-001-ANA021,171899-003-ANA007,250753-004-ANA010,430430-001-ANA002,430496-001-ANA001,430537-001-ANA006,CALC000004,CALC000005,CALC000041,CALC000046,CALC000092,CALC000103,CALC000108,CALC000120,CALC000123,CALC000125,CALC000126,CALC000143,CALC000145,CALC000152,CALC000713,CALC000722,CALC000735,CALC000698,CALC000697,CALC000699,171169-001-ANA009,CALC000168,CALC000158
2023-08-17 00:00:00,96.98,773.3,602.1596,391.5926,136.78,188.2562,515.8,78.1956,456.58,196.55,1.86,11.308,49.8768,18.507,0.8032,1.3388,0.263,4.944,0.655,5.36,1.0616,82.9374,33.9108,20.5196,33.4824,24.896,36.776,19.825,36.6394,8.966,306.7516,26.2116,61.1784
2023-08-16 18:00:00,96.98,773.31,602.18,391.64,136.79,188.4316,515.8,78.1896,456.59,196.56,1.86,11.319,49.829,18.525,0.8026,1.3376,0.263,4.944,0.656,5.368,1.1164,87.219,34.0182,20.5848,33.513,24.908,36.776,19.834,36.673,8.966,306.755,26.215,61.186
2023-08-16 12:00:00,96.9884,773.32,602.21,391.6864,136.81,187.863,515.81,78.183,456.59,196.56,1.8632,11.342,49.7592,18.563,0.802,1.337,0.263,4.944,0.656,5.368,0.9418,73.5782,34.1242,20.6488,33.558,24.92,36.809,19.844,36.723,8.974,306.8654,26.3224,61.4358
2023-08-16 06:00:00,96.99,773.34,602.2384,391.666,136.8298,188.2012,515.82,78.1834,456.6,196.56,1.864,11.3638,49.7646,18.5986,0.802,1.337,0.263,4.944,0.657,5.376,1.0442,81.5782,34.0774,20.6204,33.6016,24.944,36.842,19.863,36.7704,8.982,306.911,26.366,61.539
2023-08-16 00:00:00,96.9852,773.35,602.25,391.6528,136.84,188.191,515.82,78.1888,456.606,196.56,1.8616,11.376,49.947,18.619,0.8024,1.3374,0.263,4.944,0.6582,5.3864,1.0412,81.3436,34.0474,20.6022,33.62,24.957,36.842,19.873,36.79,8.982,306.9884,26.4414,61.7138
2023-08-15 18:00:00,96.9912,773.36,602.28,391.6984,136.85,188.4566,515.83,78.187,456.62,196.56,1.8646,11.387,50.053,18.637,0.8022,1.3372,0.263,4.944,0.66,5.401,1.124,87.8126,34.1518,20.6654,33.665,24.968,36.874,19.882,36.84,8.99,306.9726,26.4256,61.678
2023-08-15 12:00:00,97.0168,773.37,602.31,391.744,136.8696,187.9782,515.83,78.183,456.63,196.57,1.876,11.4086,50.1442,18.6722,0.802,1.337,0.264,4.962,0.661,5.409,0.9766,76.2968,34.256,20.7288,33.711,24.981,36.874,19.892,36.89,8.99,307.0862,26.5382,61.94
2023-08-15 06:00:00,97.02,773.38,602.33,391.7274,136.88,188.0656,515.84,78.1834,456.64,196.57,1.877,11.421,50.139,18.692,0.802,1.337,0.264,4.962,0.662,5.417,1.0026,78.3282,34.2178,20.7054,33.742,24.992,36.903,19.901,36.924,8.997,307.158,26.61,62.107
2023-08-15 00:00:00,97.01,773.4,602.35,391.7104,136.8936,188.1644,515.84,78.198,456.65,196.57,1.873,11.436,50.2302,18.7166,0.8038,1.3398,0.264,4.962,0.663,5.426,1.0332,80.719,34.179,20.6816,33.772,25.017,36.903,19.921,36.957,8.997,307.2222,26.6732,62.2552
2023-08-14 18:00:00,97.01,773.41,602.372,391.75,136.91,188.4256,515.85,78.335,456.65,196.57,1.873,11.454,50.2032,18.746,0.822,1.37,0.264,4.962,0.663,5.426,1.1146,87.0782,34.2696,20.7366,33.8062,25.028,36.936,19.93,36.9944,9.005,307.2114,26.6624,62.2302
2023-08-14 12:00:00,97.02,773.421,602.4004,391.7866,136.9202,187.9938,515.858,78.1682,456.66,196.58,1.877,11.4662,50.214,18.7664,0.7996,1.3326,0.265,4.981,0.665,5.442,0.9812,76.6564,34.3534,20.7876,33.8498,25.042,36.9624,19.941,37.0418,9.0114,307.3122,26.7626,62.4642
2023-08-14 06:00:00,97.03,773.43,602.42,391.7442,136.941,188.2576,515.86,78.1912,456.67,196.58,1.882,11.4892,50.2462,18.804,0.8028,1.3382,0.265,4.981,0.666,5.45,1.062,82.9688,34.2564,20.7292,33.88,25.052,36.969,19.949,37.075,9.013,307.3634,26.8134,62.583
2023-08-14 00:00:00,97.03,773.45,602.44,391.726,136.96,188.2118,515.8606,78.1832,456.67,196.58,1.882,11.511,50.455,18.84,0.802,1.337,0.265,4.981,0.666,5.45,1.0478,81.8596,34.215,20.704,33.91,25.077,36.9714,19.969,37.108,9.0136,307.4414,26.8914,62.7638
2023-08-13 18:00:00,97.04,773.461,602.47,391.7732,136.9792,188.452,515.87,78.1802,456.68,196.58,1.886,11.5332,50.5402,18.8758,0.801,1.335,0.265,4.981,0.667,5.458,1.1226,87.7032,34.3228,20.7688,33.957,25.09,37.002,19.979,37.159,9.021,307.427,26.877,62.7306
2023-08-13 12:00:00,97.06,773.47,602.5,391.821,136.99,187.6802,515.88,78.177,456.6898,196.59,1.895,11.546,50.6204,18.897,0.801,1.335,0.265,4.981,0.668,5.466,0.8872,69.3126,34.4322,20.8352,34.003,25.101,37.034,19.988,37.209,9.029,307.5678,27.0168,63.0574
2023-08-13 06:00:00,97.0646,773.48,602.52,391.809,137.01,188.036,515.88,78.1776,456.7,196.59,1.8972,11.569,50.679,18.935,0.801,1.335,0.265,4.981,0.669,5.475,0.9938,77.6406,34.4048,20.8186,34.034,25.112,37.034,19.997,37.243,9.029,307.619,27.068,63.176
2023-08-13 00:00:00,97.0508,773.5,602.54,391.7944,137.03,187.9778,515.89,78.1786,456.69,196.59,1.8914,11.592,50.7698,18.972,0.801,1.335,0.265,4.981,0.668,5.466,0.9762,76.2656,34.3712,20.7984,34.065,25.138,37.067,20.017,37.277,9.037,307.7122,27.1602,63.3922
2023-08-12 18:00:00,97.05,773.5,602.56,391.8412,137.0442,188.1914,515.89,78.1768,456.7,196.59,1.891,11.6076,50.7594,18.9976,0.801,1.335,0.265,4.981,0.669,5.475,1.0414,81.3596,34.4786,20.8634,34.095,25.138,37.067,20.017,37.31,9.037,307.711,27.159,63.39
2023-08-12 12:00:00,97.0666,773.52,602.58,391.8834,137.06,187.6246,515.9,78.2046,456.71,196.6,1.8984,11.626,50.6896,19.028,0.8046,1.341,0.266,5.0,0.67,5.483,0.8716,68.0938,34.575,20.9216,34.126,25.161,37.1,20.036,37.344,9.045,307.8222,27.2698,63.6476
2023-08-12 06:00:00,97.07,773.53,602.61,391.8664,137.08,187.985,515.9,78.2028,456.7228,196.59,1.9,11.649,50.7166,19.065,0.8042,1.3404,0.265,4.981,0.6722,5.5006,0.9784,76.4376,34.536,20.898,34.173,25.174,37.1,20.046,37.395,9.045,307.86,27.307,63.735
2023-08-12 00:00:00,97.0654,773.539,602.63,391.8524,137.1,188.1814,515.91,78.2114,456.72,196.59,1.8978,11.672,50.8344,19.103,0.8056,1.3426,0.265,4.981,0.672,5.499,1.0382,81.1096,34.5042,20.8788,34.204,25.185,37.133,20.055,37.429,9.053,307.9202,27.3672,63.8748
2023-08-11 18:00:00,97.071,773.55,602.65,391.906,137.12,188.4874,515.91,78.175,456.73,196.6,1.9004,11.695,50.9682,19.141,0.801,1.335,0.266,5.0,0.673,5.507,1.1342,88.6096,34.627,20.953,34.235,25.198,37.133,20.065,37.463,9.053,307.8968,27.3438,63.8206
2023-08-11 12:00:00,97.09,773.56,602.68,391.9502,137.14,187.9984,515.92,78.1722,456.75,196.61,1.909,11.717,51.0268,19.177,0.8,1.333,0.267,5.019,0.675,5.524,0.9826,76.7656,34.7284,21.0144,34.28,25.21,37.162,20.075,37.513,9.06,307.9824,27.429,64.0192
2023-08-11 06:00:00,97.1026,773.579,602.7,391.9476,137.16,188.2416,515.92,78.1722,456.76,196.6,1.9142,11.74,51.0908,19.214,0.8,1.333,0.266,5.0,0.676,5.532,1.0564,82.5312,34.7224,21.0108,34.311,25.233,37.162,20.093,37.547,9.06,308.0478,27.4948,64.1732
2023-08-11 00:00:00,97.098,773.59,602.72,391.9778,137.19,188.2816,515.93,78.1766,456.76,196.6,1.9122,11.775,51.1976,19.272,0.801,1.335,0.266,5.0,0.676,5.532,1.0692,83.5314,34.7922,21.0528,34.343,25.247,37.194,20.104,37.581,9.068,308.0606,27.5082,64.2038
2023-08-10 18:00:00,97.0926,773.6,602.74,392.0272,137.21,188.5438,515.93,78.178,456.77,196.61,1.91,11.798,51.1924,19.309,0.801,1.335,0.267,5.019,0.678,5.548,1.152,90.0,34.906,21.1218,34.374,25.259,37.194,20.114,37.615,9.068,308.0414,27.4884,64.1584
2023-08-10 12:00:00,97.11,773.61,602.77,392.0662,137.24,187.9136,515.94,78.1788,456.77,196.61,1.918,11.833,51.1656,19.367,0.801,1.335,0.267,5.019,0.678,5.548,0.957,74.7658,34.996,21.1766,34.42,25.271,37.227,20.123,37.666,9.076,308.1548,27.6038,64.4268
2023-08-10 06:00:00,97.1068,773.62,602.79,392.0464,137.2618,188.1078,515.94,78.1764,456.79,196.62,1.9162,11.8584,51.1442,19.408,0.801,1.335,0.267,5.019,0.68,5.565,1.015,79.297,34.9502,21.1488,34.451,25.283,37.227,20.133,37.7,9.076,308.204,27.653,64.543
2023-08-10 00:00:00,97.0948,773.64,602.81,392.0906,137.29,188.1696,515.95,78.178,456.78,196.62,1.9106,11.891,51.2246,19.462,0.801,1.335,0.267,5.019,0.679,5.556,1.0348,80.8434,35.052,21.2102,34.482,25.308,37.26,20.153,37.734,9.084,308.2264,27.6764,64.5964
2023-08-09 18:00:00,97.0974,773.64,602.8348,392.1368,137.32,188.4788,515.95,78.1768,456.79,196.62,1.9118,11.926,51.257,19.519,0.801,1.335,0.267,5.019,0.68,5.565,1.1312,88.3752,35.1584,21.2746,34.5208,25.308,37.26,20.153,37.7762,9.084,308.197,27.6468,64.527
2023-08-09 12:00:00,97.1106,773.65,602.87,392.1788,137.34,188.0258,515.96,78.1754,456.8,196.6204,1.9182,11.95,51.2564,19.558,0.801,1.335,0.2672,5.0228,0.681,5.573,0.991,77.422,35.2556,21.3336,34.576,25.32,37.293,20.162,37.836,9.092,308.2986,27.7496,64.7678
2023-08-09 06:00:00,97.12,773.66,602.89,392.1664,137.37,188.3024,515.96,78.175,456.82,196.63,1.922,11.984,51.3154,19.614,0.801,1.335,0.268,5.038,0.683,5.589,1.0754,84.0156,35.2272,21.3164,34.607,25.332,37.293,20.172,37.87,9.092,308.3458,27.7978,64.8796
2023-08-09 00:00:00,97.11,773.6702,602.92,392.1948,137.38,188.4262,515.96,78.177,456.81,196.63,1.918,11.996,51.4602,19.633,0.801,1.335,0.268,5.038,0.682,5.581,1.115,87.1096,35.2928,21.356,34.654,25.345,37.293,20.1822,37.922,9.092,308.3642,27.8162,64.9234
2023-08-08 18:00:00,97.12,773.671,602.94,392.2412,137.39,188.6084,515.97,78.176,456.8128,196.63,1.922,12.008,51.551,19.653,0.801,1.335,0.268,5.038,0.6824,5.5842,1.1726,91.6096,35.4004,21.4212,34.685,25.346,37.326,20.183,37.956,9.1,308.3494,27.8014,64.8882
2023-08-08 12:00:00,97.14,773.68,602.97,392.2756,137.3952,188.0494,515.97,78.173,456.82,196.64,1.931,12.0138,51.6098,19.6624,0.8004,1.3338,0.269,5.056,0.683,5.589,0.998,77.9688,35.4802,21.4694,34.732,25.356,37.326,20.191,38.007,9.1,308.4478,27.9008,65.1214
2023-08-08 06:00:00,97.15,773.69,603.0,392.2646,137.4288,188.3086,515.98,78.1754,456.83,196.64,1.936,12.0526,51.6898,19.7258,0.801,1.335,0.269,5.056,0.685,5.606,1.0774,84.1718,35.455,21.4542,34.778,25.369,37.358,20.201,38.058,9.108,308.502,27.956,65.2494
2023-08-08 00:00:00,97.15,773.7,603.02,392.2886,137.4532,188.2298,515.98,78.1796,456.83,196.64,1.936,12.0818,51.898,19.774,0.801,1.335,0.269,5.056,0.685,5.606,1.0528,82.25,35.5104,21.4874,34.809,25.381,37.358,20.211,38.092,9.108,308.5354,27.9904,65.3288
2023-08-07 18:00:00,97.16,773.711,603.05,392.3416,137.48,188.5714,515.99,78.1822,456.84,196.64,1.94,12.113,51.9946,19.825,0.802,1.337,0.269,5.056,0.686,5.614,1.1608,90.6878,35.6336,21.562,34.857,25.394,37.391,20.221,38.144,9.116,308.5126,27.9666,65.275
2023-08-07 12:00:00,97.18,773.72,603.08,392.3854,137.4856,188.1424,515.99,78.3306,456.84,196.65,1.949,12.1198,52.0536,19.8362,0.8208,1.3678,0.269,5.056,0.686,5.614,1.026,80.1564,35.735,21.6234,34.904,25.405,37.391,20.23,38.195,9.116,308.5884,28.044,65.4546
2023-08-07 06:00:00,97.19,773.74,603.1,392.4322,137.4914,188.2932,516.0,78.3644,456.8588,196.65,1.954,12.127,52.1604,19.8476,0.825,1.375,0.269,5.056,0.688,5.63,1.0728,83.8124,35.8438,21.6894,34.936,25.43,37.424,20.25,38.23,9.124,308.5878,28.0436,65.4534
2023-08-07 00:00:00,97.18,773.75,603.13,392.4884,137.5264,188.3718,516.0,78.377,456.86,196.66,1.949,12.1682,52.2406,19.9152,0.827,1.378,0.27,5.075,0.688,5.63,1.0978,85.7658,35.975,21.7686,34.982,25.441,37.424,20.259,38.281,9.124,308.6114,28.0674,65.509
2023-08-06 18:00:00,97.18,773.76,603.15,392.5368,137.5622,188.4946,516.01,78.3808,456.87,196.6608,1.949,12.2108,52.1176,19.9848,0.8276,1.3792,0.27,5.075,0.689,5.638,1.1366,88.797,36.088,21.8372,35.014,25.454,37.453,20.269,38.316,9.131,308.61,28.066,65.5058
2023-08-06 12:00:00,97.19,773.78,603.18,392.5792,137.5676,188.0142,516.01,78.3868,456.88,196.67,1.954,12.2174,52.1176,19.996,0.828,1.38,0.271,5.094,0.691,5.655,0.9872,77.125,36.187,21.8968,35.061,25.479,37.453,20.289,38.367,9.131,308.6818,28.1388,65.6758
2023-08-06 06:00:00,97.1994,773.78,603.21,392.6326,137.58,188.2318,516.02,78.3908,456.89,196.6762,1.9578,12.232,52.1552,20.02,0.829,1.382,0.2714,5.1016,0.692,5.663,1.0534,82.297,36.3116,21.9724,35.108,25.479,37.486,20.289,38.419,9.139,308.6558,28.1128,65.6144
2023-08-06 00:00:00,97.1802,773.8,603.23,392.685,137.61,188.3384,516.02,78.3954,456.88,196.68,1.949,12.267,52.214,20.077,0.829,1.382,0.272,5.113,0.691,5.655,1.0862,84.8596,36.4346,22.0466,35.139,25.503,37.486,20.308,38.453,9.139,308.6694,28.1264,65.6464
2023-08-05 18:00:00,97.1836,773.82,603.26,392.7266,137.63,188.6034,516.03,78.3958,456.883,196.68,1.9508,12.291,52.3046,20.116,0.829,1.382,0.272,5.113,0.6912,5.6566,1.1708,91.4688,36.5322,22.106,35.187,25.528,37.518,20.328,38.505,9.147,308.6402,28.0962,65.5774
2023-08-05 12:00:00,97.1986,773.829,603.296,392.7826,137.63,187.9968,516.03,78.3986,456.89,196.69,1.9574,12.291,52.2886,20.116,0.83,1.383,0.272,5.113,0.692,5.663,0.9822,76.7342,36.664,22.1854,35.2436,25.539,37.518,20.337,38.5672,9.147,308.722,28.1798,65.771
2023-08-05 06:00:00,97.2,773.84,603.31,392.824,137.6334,188.2098,516.04,78.4138,456.9,196.69,1.958,12.295,52.3584,20.1226,0.832,1.387,0.272,5.113,0.693,5.671,1.0468,81.7814,36.761,22.2442,35.266,25.552,37.551,20.347,38.592,9.155,308.7138,28.1712,65.7516
2023-08-05 00:00:00,97.19,773.85,603.3372,392.878,137.6668,188.3514,516.04,78.4292,456.9014,196.7,1.954,12.3346,52.3422,20.1876,0.834,1.39,0.273,5.132,0.6932,5.6726,1.0912,85.2498,36.888,22.321,35.3094,25.564,37.551,20.357,38.639,9.155,308.715,28.1726,65.7546
2023-08-04 18:00:00,97.19,773.86,603.36,392.9216,137.7062,188.531,516.05,78.4346,456.91,196.7,1.954,12.3816,52.3584,20.2646,0.8344,1.3908,0.273,5.132,0.694,5.679,1.148,89.6876,36.9908,22.3832,35.345,25.577,37.584,20.367,38.678,9.163,308.698,28.155,65.714
2023-08-04 12:00:00,97.2022,773.8704,603.4,392.9598,137.714,188.0358,516.06,78.4282,456.93,196.7122,1.959,12.391,52.2938,20.2798,0.8338,1.3896,0.274,5.15,0.697,5.704,0.9936,77.6248,37.081,22.4382,35.409,25.5904,37.617,20.3774,38.748,9.171,308.7666,28.2248,65.877
2023-08-04 06:00:00,97.2038,773.88,603.4232,393.0122,137.7328,188.2964,516.06,78.4472,456.9268,196.72,1.9596,12.4138,52.3368,20.3172,0.8362,1.3934,0.274,5.15,0.6964,5.699,1.0738,83.8904,37.205,22.5128,35.4452,25.602,37.617,20.387,38.7878,9.171,308.7452,28.2032,65.8262
2023-08-04 00:00:00,97.1938,773.89,603.45,393.0568,137.77,188.3466,516.07,78.4644,456.93,196.72,1.9554,12.458,52.4114,20.39,0.8384,1.3974,0.274,5.15,0.697,5.704,1.0896,85.1248,37.3102,22.5766,35.488,25.613,37.65,20.396,38.834,9.179,308.7638,28.2218,65.8704
2023-08-03 18:00:00,97.2008,773.9,603.47,393.122,137.8052,188.5024,516.07,78.4714,456.94,196.73,1.9584,12.501,52.433,20.4598,0.839,1.398,0.275,5.169,0.698,5.712,1.1388,88.9686,37.4646,22.6702,35.52,25.626,37.65,20.406,38.869,9.179,308.7418,28.1998,65.818
2023-08-03 12:00:00,97.2194,773.91,603.5008,393.1586,137.8358,187.9796,516.08,78.4734,456.9576,196.74,1.9666,12.5376,52.46,20.52,0.8396,1.3992,0.276,5.188,0.6998,5.7264,0.9768,76.3124,37.5514,22.7228,35.5682,25.639,37.683,20.416,38.9224,9.187,308.8258,28.2848,66.017
2023-08-03 06:00:00,97.2224,773.921,603.53,393.2108,137.8416,188.3022,516.0888,78.4862,456.97,196.7406,1.9682,12.545,52.5564,20.5322,0.841,1.402,0.276,5.188,0.701,5.736,1.0756,84.0312,37.676,22.7982,35.615,25.652,37.7078,20.427,38.973,9.1932,308.7958,28.2548,65.9464
2023-08-03 00:00:00,93.659,773.921,603.56,393.2818,137.8856,188.278,516.09,78.4994,456.96,196.75,0.6628,12.5978,52.8018,20.6182,0.843,1.405,0.276,5.188,0.7,5.728,1.0684,83.4688,37.845,22.9002,35.663,25.652,37.711,20.427,39.026,9.194,308.812,28.271,65.9844
2023-08-02 18:00:00,94.0886,773.93,603.58,393.3476,137.9044,188.4374,516.1,78.504,456.96,196.75,0.7906,12.6202,52.8932,20.6552,0.8438,1.4066,0.276,5.188,0.7,5.728,1.118,87.3438,38.0014,22.9948,35.695,25.664,37.744,20.436,39.061,9.202,308.8112,28.2702,65.9824
2023-08-02 12:00:00,94.6752,773.94,603.61,393.4094,137.91,187.821,516.11,78.5064,456.98,196.76,0.9806,12.627,52.9356,20.666,0.844,1.407,0.277,5.207,0.702,5.745,0.9292,72.5938,38.1488,23.0844,35.742,25.675,37.777,20.445,39.113,9.21,308.892,28.352,66.174
2023-08-02 06:00:00,95.0234,773.95,603.6396,393.4732,137.94,188.0908,516.11,78.5106,456.99,196.76,1.0998,12.663,53.1604,20.725,0.8444,1.4074,0.277,5.207,0.704,5.761,1.0102,78.922,38.3018,23.1766,35.7902,25.688,37.777,20.455,39.1652,9.21,308.8656,28.3256,66.1116
2023-08-02 00:00:00,95.4146,773.9612,603.65,393.5502,137.97,188.221,516.11,78.5124,456.988,196.76,1.2392,12.7,53.262,20.786,0.845,1.408,0.277,5.207,0.7036,5.7578,1.0504,82.0624,38.4866,23.2884,35.806,25.7014,37.777,20.4662,39.183,9.21,308.865,28.325,66.1102
2023-08-01 18:00:00,96.0204,773.98,603.67,393.6164,138.0,188.4638,516.11,78.5144,457.0,196.77,1.466,12.737,53.3474,20.846,0.845,1.408,0.278,5.226,0.705,5.769,1.1262,87.9846,38.6456,23.3848,35.838,25.725,37.777,20.485,39.218,9.21,308.8338,28.2928,66.0362
2023-08-01 12:00:00,96.7892,773.9828,603.7,393.6692,138.02,188.0622,516.12,78.5162,457.01,196.778,1.7774,12.761,53.3958,20.885,0.8454,1.4088,0.278,5.226,0.706,5.777,1.0018,78.2656,38.7726,23.4614,35.887,25.7282,37.81,20.4874,39.271,9.218,308.877,28.337,66.1384
2023-08-01 06:00:00,97.296,773.99,603.72,393.7406,138.02,188.3414,516.12,78.5306,457.01,196.78,2.0018,12.761,53.5186,20.885,0.847,1.412,0.278,5.226,0.706,5.777,1.0876,84.9688,38.9452,23.566,35.919,25.737,37.81,20.494,39.306,9.218,308.8448,28.3046,66.0624
2023-08-01 00:00:00,97.2718,774.0084,603.73,393.8112,138.04,188.3312,516.13,78.5414,457.0076,196.78,1.9906,12.786,53.4652,20.926,0.8486,1.4142,0.278,5.226,0.7058,5.7754,1.0846,84.7344,39.1158,23.6696,35.934,25.76,37.842,20.5124,39.323,9.226,308.8614,28.3212,66.1016
2023-07-31 18:00:00,97.27,774.01,603.75,393.8714,138.07,188.5028,516.13,78.5474,457.01,196.79,1.99,12.822,53.4168,20.985,0.849,1.415,0.279,5.244,0.706,5.777,1.1388,88.969,39.2614,23.7574,35.966,25.762,37.842,20.514,39.358,9.226,308.8432,28.3032,66.0588
2023-07-31 12:00:00,97.2816,774.02,603.78,393.9238,138.09,188.103,516.14,78.5496,457.027,196.79,1.995,12.847,53.4062,21.026,0.8494,1.4158,0.279,5.244,0.7078,5.7924,1.014,79.2188,39.3886,23.8346,36.015,25.774,37.875,20.524,39.411,9.234,308.8864,28.3464,66.1608
2023-07-31 06:00:00,97.2806,774.03,603.8,393.9928,138.09,188.413,516.14,78.5636,457.04,196.79,1.9944,12.847,53.3638,21.026,0.8512,1.4184,0.279,5.244,0.71,5.81,1.1104,86.75,39.5564,23.9356,36.047,25.787,37.875,20.534,39.446,9.234,308.8546,28.3138,66.0852
2023-07-31 00:00:00,97.27,774.039,603.81,394.0628,138.1016,188.1486,516.14,78.574,457.04,196.8,1.99,12.861,53.3798,21.0492,0.853,1.422,0.28,5.263,0.71,5.81,1.0284,80.344,39.7268,24.039,36.063,25.798,37.875,20.543,39.464,9.234,308.9,28.36,66.193
2023-07-30 18:00:00,97.2698,774.05,603.82,394.1202,138.13,188.3888,516.15,78.5802,457.0362,196.8,1.9898,12.896,53.3422,21.106,0.853,1.422,0.28,5.263,0.7094,5.8052,1.1024,86.125,39.8668,24.1236,36.08,25.812,37.908,20.554,39.482,9.242,308.8676,28.3276,66.1164
2023-07-30 12:00:00,97.28,774.06,603.8316,394.1752,138.15,188.0872,516.15,78.5826,457.05,196.8,1.994,12.92,53.2942,21.146,0.854,1.423,0.28,5.263,0.711,5.818,1.0094,78.8594,40.0012,24.205,36.0976,25.823,37.908,20.563,39.5018,9.242,308.9002,28.3602,66.1934
2023-07-30 06:00:00,97.2822,774.06,603.85,394.24,138.16,188.2992,516.16,78.5874,457.06,196.81,1.9952,12.932,53.3102,21.165,0.8548,1.4246,0.281,5.282,0.712,5.827,1.0748,83.9688,40.1598,24.3008,36.127,25.823,37.941,20.563,39.534,9.25,308.8698,28.3298,66.1214
2023-07-30 00:00:00,97.27,774.07,603.85,394.2994,138.1652,188.3406,516.16,78.589,457.054,196.81,1.99,12.9388,53.422,21.1764,0.855,1.425,0.281,5.282,0.7112,5.8198,1.0876,84.9688,40.3056,24.3892,36.127,25.836,37.941,20.573,39.534,9.25,308.889,28.349,66.1668
2023-07-29 18:00:00,97.27,774.0748,603.86,394.3522,138.1952,188.6036,516.16,78.5904,457.0648,196.81,1.99,12.9758,53.396,21.237,0.855,1.425,0.281,5.282,0.7124,5.8302,1.1712,91.5,40.4352,24.4676,36.144,25.8418,37.941,20.5778,39.552,9.25,308.859,28.3188,66.096
2023-07-29 12:00:00,97.2818,774.079,603.876,394.4074,138.21,187.9034,516.17,78.593,457.08,196.82,1.995,12.994,53.353,21.267,0.855,1.425,0.281,5.282,0.714,5.843,0.9542,74.5468,40.5708,24.5494,36.1696,25.847,37.974,20.582,39.5802,9.258,308.9334,28.3944,66.2722
2023-07-29 06:00:00,97.2886,774.09,603.88,394.445,138.21,188.1192,516.17,78.605,457.09,196.82,1.9982,12.994,53.4382,21.267,0.8568,1.4278,0.281,5.282,0.716,5.859,1.0188,79.5938,40.6632,24.6052,36.176,25.861,37.974,20.593,39.587,9.258,308.9014,28.3614,66.1962
2023-07-29 00:00:00,97.27,774.1,603.89,394.4888,138.22,188.189,516.18,78.6178,457.08,196.82,1.99,13.007,53.4064,21.288,0.8582,1.4304,0.281,5.282,0.714,5.843,1.0408,81.3126,40.7716,24.6708,36.192,25.873,38.002,20.603,39.605,9.265,308.9,28.36,66.193
2023-07-28 18:00:00,97.27,774.1,603.89,394.5424,138.2508,188.4502,516.18,78.623,457.08,196.83,1.99,13.045,53.3744,21.3506,0.859,1.432,0.282,5.301,0.714,5.843,1.122,87.6564,40.9038,24.7512,36.192,25.873,38.002,20.603,39.605,9.265,308.8748,28.3348,66.133
2023-07-28 12:00:00,97.28,774.11,603.91,394.5948,138.27,188.1108,516.19,78.6248,457.09,196.83,1.994,13.069,53.3048,21.39,0.859,1.432,0.282,5.301,0.716,5.859,1.0162,79.3906,41.0334,24.8296,36.224,25.886,38.035,20.613,39.64,9.273,308.9128,28.3734,66.2234
2023-07-28 06:00:00,97.28,774.11,603.91,394.644,138.27,188.3334,516.19,78.639,457.1,196.83,1.994,13.069,53.2512,21.39,0.861,1.435,0.282,5.301,0.717,5.867,1.0848,84.7502,41.1548,24.9028,36.224,25.886,38.035,20.613,39.64,9.273,308.8898,28.3498,66.1686
2023-07-28 00:00:00,97.2612,774.12,603.92,394.7034,138.2912,188.1922,516.19,78.6496,457.1,196.83,1.9856,13.0954,53.3316,21.4324,0.8624,1.4374,0.282,5.301,0.717,5.867,1.0416,81.3748,41.3026,24.9922,36.241,25.899,38.035,20.623,39.658,9.273,308.914,28.375,66.2264
2023-07-27 18:00:00,97.25,774.12,603.93,394.7652,138.322,188.548,516.19,78.656,457.1,196.83,1.98,13.1336,53.155,21.4954,0.863,1.438,0.282,5.301,0.717,5.867,1.1536,90.125,41.4562,25.0856,36.257,25.899,38.035,20.623,39.676,9.273,308.8792,28.3392,66.1438
2023-07-27 12:00:00,97.2598,774.1044,603.9402,394.8224,138.31,187.5946,516.2,78.6552,457.1,196.84,1.985,13.119,53.246,21.471,0.863,1.438,0.283,5.32,0.717,5.867,0.8622,67.3594,41.5988,25.1714,36.2732,25.8786,38.068,20.6074,39.6934,9.281,309.0018,28.4638,66.4344
2023-07-27 06:00:00,97.27,774.11,603.96,394.8812,138.32,187.7974,516.2,78.667,457.1,196.84,1.99,13.131,53.2624,21.491,0.865,1.442,0.283,5.32,0.717,5.867,0.9224,72.0626,41.7448,25.26,36.305,25.886,38.068,20.613,39.729,9.281,308.974,28.4356,66.3684
2023-07-27 00:00:00,97.26,774.13,603.97,394.9496,138.3468,187.8022,516.21,78.6784,457.1,196.84,1.985,13.1642,53.3264,21.5456,0.8662,1.4434,0.283,5.32,0.717,5.867,0.9238,72.172,41.9164,25.3638,36.321,25.911,38.101,20.633,39.746,9.289,309.003,28.465,66.4374
2023-07-26 18:00:00,97.2696,774.14,603.99,395.009,138.37,188.1112,516.21,78.6846,457.11,196.84,1.9898,13.193,53.3474,21.592,0.867,1.445,0.283,5.32,0.718,5.876,1.0164,79.4062,42.0654,25.4544,36.353,25.924,38.101,20.643,39.781,9.289,308.984,28.446,66.392
2023-07-26 12:00:00,97.28,774.14,604.01,395.0664,138.39,187.8162,516.22,78.6872,457.12,196.86,1.994,13.218,53.3158,21.633,0.8674,1.4458,0.284,5.338,0.719,5.884,0.9278,72.4844,42.2098,25.5414,36.386,25.924,38.134,20.643,39.817,9.297,309.042,28.505,66.5316
